link,title,price,category,transaction_type,surface_area,num_bathrooms,num_bedrooms,gouvernement
https://www.tayara.tn/item/67584babb5e4ab395e776497/Terrains%20et%20Fermes/Sfax/Route_GREMDA/Terrain_route_gremda_km11/,Terrain route gremda km11,100,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67583f4a8729cead59ea3611/Appartements/Sfax/Route_El_Ain/Chambre_individuelle_meuble_prs_du_centre_ville/,Chambre individuelle meublée près du centre ville,230,Appartements,À Louer,103,1,4,Sfax
https://www.tayara.tn/item/67581d9c8729cead59ea187f/Maisons%20et%20Villas/Sfax/Sfax/Villa_de_540_m2_a_route_de_taniour_km2/,Villa de 540 m2 a route de taniour km2,480000,Maisons et Villas,À Vendre,540,2,5,Sfax
https://www.tayara.tn/item/67581d958729cead59ea1877/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Sfax/_/,محل للكراء,N/A,"Magasins, Commerces et Locaux industriels",À Louer,10,0,1,Sfax
https://www.tayara.tn/item/67581c088729cead59ea16c9/Appartements/Sfax/Route_El_Ain/Studio_louer/,Studio À louer,280,Appartements,À Louer,50,1,2,Sfax
https://www.tayara.tn/item/674451400d8480a1e016c66f/Maisons%20et%20Villas/Sfax/Route_GREMDA/Borj_entre_Bouzayen_et_Teboulbi_km6/,Borj entre Bouzayen et Teboulbi km6,140000,Maisons et Villas,À Vendre,181,1,2,Sfax
https://www.tayara.tn/item/67581519b5e4ab395e773392/Terrains%20et%20Fermes/Sfax/Route_Mehdia/_275_185_/,للبيع 27.5 مرجع رسم عقاري بطريق المهدية كم 18.5 مركز السعادي,540000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67580e948729cead59ea09f5/Appartements/Sfax/Route_de_GABES/bel_appart_ou_bureau_S3_1er_tage/,bel appart ou bureau S+3 1er étage,500,Appartements,À Louer,80.0,1.0,4.0,Sfax
https://www.tayara.tn/item/67580c998729cead59ea07fe/Appartements/Sfax/Route_MHARZA/appartement_meubl_/,appartement meublé,N/A,Appartements,À Louer,100,2,2,Sfax
https://www.tayara.tn/item/67580479b5e4ab395e772373/Terrains%20et%20Fermes/Sfax/Sakiet_Eddaer/terrain_Sfaxtitre_foncier36830m2/,terrain à Sfax-titre foncier-36830m2,200,Terrains et Fermes,N/A,,N/A,N/A,Sfax
https://www.tayara.tn/item/674f22f6041535433b432bd4/Appartements/Sfax/Route_GREMDA/Appartement_S3_Gremda_km_35/,Appartement S+3 à Gremda km 3.5,180000,Appartements,À Vendre,141,2,3,Sfax
https://www.tayara.tn/item/6757f747b5e4ab395e77189b/Terrains%20et%20Fermes/Sfax/Agareb/Terrain_agricole_vendre/,Terrain agricole à vendre,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6757f6d78729cead59e9f4d6/Terrains%20et%20Fermes/Sfax/Route_de_laroport/terrain_vendre/,terrain à vendre,55000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6757f25b8729cead59e9f1b0/Appartements/Sfax/Sakiet_Eddaer/Appartement_a_vendre/,Appartement a vendre,170000,Appartements,À Vendre,122,2,3,Sfax
https://www.tayara.tn/item/6757f0248729cead59e9f00a/Maisons%20et%20Villas/Sfax/Route_TANIOUR/duplex_haut_standing_/,duplex haut standing,1000,Maisons et Villas,À Louer,230,2,4,Sfax
https://www.tayara.tn/item/6757e99a8729cead59e9ec2f/Terrains%20et%20Fermes/Sfax/Route_Mehdia/_4/,ارض صالحة للبناء طريق المهدية كلم 4,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6757500c8729cead59e99218/Terrains%20et%20Fermes/Sfax/Agareb/_/,تقسيم للبيع,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67574f828729cead59e990ff/Terrains%20et%20Fermes/Sfax/Sfax_Ville/_1560_17_1560_250_97489519/,قطعة أرض للبيع بصفاقس 1560 م² قطعة أرض للبيع بصفاقس كائنة بطريق العين كلم 17 مساحتها الجملية 1560 م² (رسم عربي و مسجلة في دفتر خانة) تقع في منطقة سكنية قريبة من الكياس الرئيسي 250م و الماء والضوء واصل والجامع قريب منها أيضا للإستفسار والتقليب يرجى الاتصال على الرقم 97489519,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67574a3b8729cead59e98789/Terrains%20et%20Fermes/Sfax/Menzel_Chaker/_/,ارض للبيع,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675744e28729cead59e97c43/Terrains%20et%20Fermes/Sfax/Route_El_Ain/Terrain_vendre/,Terrain à vendre,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67573bce8729cead59e96b05/Maisons%20et%20Villas/Sfax/Sakiet_Eddaer/Maison_vendre/,Maison à vendre,150000,Maisons et Villas,À Louer,130,1,4,Sfax
https://www.tayara.tn/item/675732208729cead59e959ab/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/2_terrain_11KM/,2 terrain 11KM,52,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675720db8729cead59e93ce8/Maisons%20et%20Villas/Sfax/Route_El_Afrane/_louer/,à louer,500,Maisons et Villas,À Louer,36,1,1,Sfax
https://www.tayara.tn/item/67571c838729cead59e93686/Maisons%20et%20Villas/Sfax/Route_El_Afrane/_8/,دار للكراء طريق الافران كلم8,N/A,Maisons et Villas,À Louer,1,1,2,Sfax
https://www.tayara.tn/item/675712178729cead59e92672/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/ROUTE_SALTANIA/fond_de_commerce_avec_matriel_/,fond de commerce avec matériel,45,"Magasins, Commerces et Locaux industriels",À Vendre,110,1,1,Sfax
https://www.tayara.tn/item/6756fd5c8729cead59e8fddd/Terrains%20et%20Fermes/Sfax/Route_de_GABES/_/,ارض للبيع دفتر خانة,230,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674af318041535433b41756b/Appartements/Sfax/Sfax_Ville/Appartement_meubl_Sfax_Nasrya/,Appartement meublé Sfax Nasrya,120,Appartements,À Louer,170,1,2,Sfax
https://www.tayara.tn/item/6756ed348729cead59e8de7e/Terrains%20et%20Fermes/Sfax/Route_Menzel_Chaker/A_vendre_lot_de_terrain/,A vendre lot de terrain,900,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6756dfdb8729cead59e8c532/Appartements/Sfax/Sakiet_Ezzit/Appartement_s1_a_louer/,Appartement s+1 a louer,N/A,Appartements,À Louer,60,1,1,Sfax
https://www.tayara.tn/item/6756d1348729cead59e8a909/Appartements/Sfax/Route_Soukra/Appartement_S3_Route_Soukra_Km_25_Sfax/,Appartement S+3 Route Soukra Km 2.5 Sfax,789,Appartements,À Louer,115,1,4,Sfax
https://www.tayara.tn/item/6756c4eb8729cead59e8907c/Appartements/Sfax/Sfax_Ville/_05/,منزل للكراء طريق منزل شاكر كلم 0.5,N/A,Appartements,À Louer,200,2,4,Sfax
https://www.tayara.tn/item/6756c4368729cead59e88efb/Appartements/Sfax/ROUTE_SALTANIA/Appartement_a_louer_/,Appartement a louer,N/A,Appartements,À Louer,110,1,2,Sfax
https://www.tayara.tn/item/6756c0f58729cead59e888a9/Maisons%20et%20Villas/Sfax/Route_TANIOUR/duplex_haut_standing_/,duplex haut standing,1000,Maisons et Villas,À Louer,230,2,4,Sfax
https://www.tayara.tn/item/6756bf0a8729cead59e884db/Appartements/Sfax/Route_El_Ain/ETAGE_DE_VILLA_A_LOUER/,ETAGE DE VILLA A LOUER,N/A,Appartements,rent,140.0,N/A,4.0,Sfax
https://www.tayara.tn/item/6756be0e8729cead59e882f1/Terrains%20et%20Fermes/Sfax/Route_El_Afrane/_/,أرض للبيع,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6756bbad8729cead59e87e0b/Terrains%20et%20Fermes/Sfax/Route_de_laroport/Terrain_/,Terrain,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66f80ad4b3c14db342db99ee/Maisons%20et%20Villas/Sfax/Route_El_Afrane/Villa_Vendre_Route_LAfrane_Km55_Zanket_el_Opra/,"Villa à Vendre à Route L'Afrane Km5.5, Zanket el Opéra.",850000,Maisons et Villas,À Vendre,1276,2,4,Sfax
https://www.tayara.tn/item/669288b4b2871d2d8db4632d/Terrains%20et%20Fermes/Sfax/Route_Tunis/_vendre_terrain_avec_maison_1392m_Route_Tunis_Km_10_prs_du_rond_point/,"À vendre terrain avec maison 1392m² à Route Tunis Km 10, près du rond point",85000,Terrains et Fermes,N/A,,N/A,N/A,Sfax
https://www.tayara.tn/item/66aa5dbb818fb4b520b14186/Terrains%20et%20Fermes/Sfax/ROUTE_SALTANIA/_vendre_terrain_427_m_Route_saltnia_km_55/,À vendre terrain 427 m² Route saltnia km 5.5,80000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66aa4f87818fb4b520b1276f/Terrains%20et%20Fermes/Sfax/Route_Tunis/_vendre_terrain_610m_Route_de_Tunis_km_8_sakiet_ezzit_zanket_njahat/,"À vendre terrain 610m²à Route de Tunis km 8, sakiet ezzit, zanket njahat",145000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66b2113437137099bb841f81/Maisons%20et%20Villas/Sfax/Route_de_GABES/_vendre_villa_inacheve_Route_gabes_km_8_gauche/,"À vendre villa inachevée à Route gabes km 8, à gauche",305000,Maisons et Villas,À Vendre,630,2,3,Sfax
https://www.tayara.tn/item/667995ac20f52f1a9e006bc6/Terrains%20et%20Fermes/Sfax/Route_El_Afrane/_vendre_terrain_avec_une_ancienne_maison_1400m/,À vendre terrain avec une ancienne maison 1400m²,550000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67569e468729cead59e84e0b/Terrains%20et%20Fermes/Sfax/Route_Menzel_Chaker/terrain_9355_m/,terrain 9355 m²,600,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675622b78729cead59e81bda/Maisons%20et%20Villas/Sfax/Autres_Villes/vente_de_deux_maison_jumeles/,vente de deux maison jumelées,N/A,Maisons et Villas,À Vendre,260,4,6,Sfax
https://www.tayara.tn/item/6756212c8729cead59e81a82/Terrains%20et%20Fermes/Sfax/Route_GREMDA/Terrain_vendre_/,Terrain à vendre,500,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67546390041535433b454d71/Maisons%20et%20Villas/Sfax/Route_TANIOUR/villa_et_etage_vendre/,villa et etage à vendre,N/A,Maisons et Villas,À Vendre,400,3,6,Sfax
https://www.tayara.tn/item/675454583c20a99fb55ffc7c/Appartements/Sfax/Route_TANIOUR/studio_/,studio للكراء,111,Appartements,À Louer,111,1,1,Sfax
https://www.tayara.tn/item/675453d7041535433b4545c6/Maisons%20et%20Villas/Sfax/Sakiet_Ezzit/Villa_vendre_Rte_de_Tunis_km_8/,Villa à vendre Rte de Tunis km 8,470000,Maisons et Villas,À Vendre,650,2,5,Sfax
https://www.tayara.tn/item/67543ddf041535433b453b25/Appartements/Sfax/Route_Soukra/Appartement_S3/,Appartement S+3,120000,Appartements,N/A,104,1,4,Sfax
https://www.tayara.tn/item/67542a8b0d8480a1e01e39e1/Terrains%20et%20Fermes/Sfax/Route_GREMDA/Terrain_vendre_R4_route_de_gremda_km_45/,Terrain à vendre R+4 route de gremda km 4.5,800,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67542a450d8480a1e01e39bb/Terrains%20et%20Fermes/Sfax/Route_TANIOUR/_/,فرصة ارض فيلا في موقع ممتاز في صفاقس .,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675426013c20a99fb55fe46e/Terrains%20et%20Fermes/Sfax/Route_TANIOUR/terrain_vendre_/,terrain à vendre,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6741991b0d8480a1e015417b/Terrains%20et%20Fermes/Sfax/Route_Tunis/A_vendre_terrain_rte_tunis_km_3/,A vendre terrain rte tunis km 3,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675410b40d8480a1e01e2c93/Terrains%20et%20Fermes/Sfax/Route_TANIOUR/terrain/,terrain,148,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66840ea19b82ea14d25c7a3a/Terrains%20et%20Fermes/Sfax/Sfax/_vendre_terrain_780m_cltur_route_habena_km_10/,À vendre terrain 780m² clôturé à route habena km 10,155000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66feaf02e8a80c9b9f74dc87/Maisons%20et%20Villas/Sfax/ROUTE_SALTANIA/_vendre_Immeuble_inacheve_500m_R2_route_saltnia_km_4/,À vendre Immeuble inachevée 500m² R+2 à route saltnia km 4,450000,Maisons et Villas,À Vendre,500,1,3,Sfax
https://www.tayara.tn/item/66aa54c4818fb4b520b1314c/Terrains%20et%20Fermes/Sfax/Route_Tunis/_vendre_terrain_1141m_Route_de_Tunis_km_8_sakiet_ezzit_zanket_njahat/,"À vendre terrain 1141m²à Route de Tunis km 8, sakiet ezzit, zanket njahat",255000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66dac52067b755ba921a0d87/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/_16_14_400_/,بوره للبيع 16 مرجع بطريق منزل شاكر كم 14 على يسار المتجه👈400م من الطريق الرئيسي,142000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66eab71167b755ba9229ee18/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/_vendre_terrain_657m_Ceinture_Route_Manzel_Chaker_km_9_vers_route_el_Ain_/,À vendre terrain 657m² Ceinture Route Manzel Chaker km 9 vers route el Ain,160000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/673f612f0d8480a1e0140c74/Terrains%20et%20Fermes/Sfax/Sfax/_1822_11_/,أرض للبيع 1822م² قصاص11 منزل شاكر في اتجاه طريق المطار,80000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6753f686041535433b451982/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_MANZEL_CHAKER/_/,دبو للكراء,300,"Magasins, Commerces et Locaux industriels",À Louer,45,1,1,Sfax
https://www.tayara.tn/item/6753a78a3c20a99fb55fc6dc/Terrains%20et%20Fermes/Sfax/Mahrs/Chaffar_jdid_nouveau_lotissement/,Chaffar jdid nouveau lotissement,280,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675387f5041535433b450b2b/Terrains%20et%20Fermes/Sfax/Sakiet_Eddaer/Terrain_/,Terrain,120000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67537399041535433b45049a/Maisons%20et%20Villas/Sfax/Route_Mehdia/Maison_sfax_route_mahdia_km7/,Maison á sfax route mahdia km7,N/A,Maisons et Villas,À Vendre,550,1,5,Sfax
https://www.tayara.tn/item/6753652a0d8480a1e01e070b/Appartements/Sfax/Route_MANZEL_CHAKER/_/,علو للكراء,350,Appartements,À Louer,70,1,2,Sfax
https://www.tayara.tn/item/675344270d8480a1e01df252/Terrains%20et%20Fermes/Sfax/Route_Tunis/_8_35_/,"أرض للبيع طريق تونس 8 مراجع ,ثمن المرجع 35",280000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66f52aa5b3c14db342d966eb/Terrains%20et%20Fermes/Sfax/Route_Mehdia/_vendre_terrain_510m_R4_Route_Mahdia_km_75_droite/,"À vendre terrain 510m² R+4 à Route Mahdia km 7.5,à droite",420000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66f5471567b755ba923223d7/Appartements/Sfax/Route_Mehdia/Une_opportunit_pour_investissement_locatif_Immeuble_vendre_sis_route_Mahdia_km_15_/,Une opportunité pour investissement locatif Immeuble à vendre sis à route Mahdia km 1.5,450000,Appartements,À Vendre,,1,2,Sfax
https://www.tayara.tn/item/6718f238fadab5dc3ddbb81a/Maisons%20et%20Villas/Sfax/Sfax/Villa_louer_avec_piscine_en_bord_de_mer_usage_rsidentiel_Route_sidi_Mansour_km13/,Villa à louer avec piscine en bord de mer à usage résidentiel à Route sidi Mansour km13,5900,Maisons et Villas,À Louer,1680,5,4,Sfax
https://www.tayara.tn/item/6708f9364fca0ca2a8a3ea44/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/Terrain_vendre_10200m_route_Manzel_Chaker_km_12/,Terrain à vendre 10200m² à route Manzel Chaker km 12(بومره),90000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675327d00d8480a1e01de303/Appartements/Sfax/Route_TANIOUR/FOR_RENT_/,FOR RENT,1200,Appartements,À Louer,147,2,4,Sfax
https://www.tayara.tn/item/675325bf0d8480a1e01de1f2/Terrains%20et%20Fermes/Sfax/Route_Mehdia/_/,ارض للبيع,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67531017041535433b44cba1/Maisons%20et%20Villas/Sfax/Sfax/une_superbe_villa_/,une superbe villa,N/A,Maisons et Villas,À Vendre,420,3,5,Sfax
https://www.tayara.tn/item/6752e0cf3c20a99fb55f6923/Terrains%20et%20Fermes/Sfax/Route_de_laroport/_55_500_terrain_a_vendre/,"ارض للبيع في طريق المطار كم 5,5 500م ² على الطريق الرئيسي terrain a vendre",275000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6752dde90d8480a1e01dba30/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_TANIOUR/mini_market/,mini market,2585,"Magasins, Commerces et Locaux industriels",À Vendre,21,1,1,Sfax
https://www.tayara.tn/item/6752d9f00d8480a1e01db82b/Terrains%20et%20Fermes/Sfax/Route_Mehdia/terrain_inclus_carcasse_/,terrain inclus carcasse,45000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6752d7170d8480a1e01db67e/Terrains%20et%20Fermes/Sfax/ROUTE_SALTANIA/Opportunit_saisir_Un_terrain_vendre/,Opportunité à saisir. Un terrain à vendre.,230000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6752bee40d8480a1e01da726/Autres%20Immobiliers/Sfax/Route_TANIOUR/Fond_de_commerce_entre_Teniour_et_Kaied_mhamed_km_3/,Fond de commerce entre Teniour et Kaied mhamed km 3,60000,Autres Immobiliers,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6735dcb93c20a99fb54fd18e/Terrains%20et%20Fermes/Sfax/Route_El_Ain/20_MARJAA_TERRAIN_ROUTE_EL_AIN_KM_16_/,20 MARJAA - TERRAIN ROUTE EL AIN KM 16,280000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67521bbe0d8480a1e01d8384/Maisons%20et%20Villas/Sfax/Route_Mehdia/_villa_/,بيع villa و دار قديمة و ارض,1300,Maisons et Villas,À Vendre,01,3,4,Sfax
https://www.tayara.tn/item/67520e1c0d8480a1e01d7c4b/Appartements/Sfax/Route_de_GABES/appartement_s3_louer/,appartement s+3 à louer,400,Appartements,À Louer,100,1,3,Sfax
https://www.tayara.tn/item/6751f93f0d8480a1e01d6ef6/Terrains%20et%20Fermes/Sfax/Sfax_Ville/Terrain_R6_Sfax_emplacement_unique/,Terrain R+6 à Sfax - emplacement unique,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6751ef863c20a99fb55f162e/Terrains%20et%20Fermes/Sfax/Mahrs/_/,أرض زيتون للبيع,160000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6751e260041535433b445895/Appartements/Sfax/Route_SOKRA/vendre_un_appartement_/,vendre un appartement,N/A,Appartements,À Vendre,56,1,2,Sfax
https://www.tayara.tn/item/67519fe2041535433b44309d/Autres%20Immobiliers/Sfax/Route_TANIOUR/salon/,salon,8000,Autres Immobiliers,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6751887f041535433b4421e8/Terrains%20et%20Fermes/Sfax/ROUTE_SALTANIA/_vendre_terrain_1201m_R4_Route_Saltnia_km5_salle_des_ftes_Habib_Trabelsi/,"À vendre terrain 1201m² R+4 à Route Saltnia km5 ,زنقة (salle des fêtes Habib Trabelsi)",395000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6751731a041535433b44139f/Maisons%20et%20Villas/Sfax/Route_Tunis/une_grande_villa_S_plus_7_louer/,une grande villa S plus 7 à louer,N/A,Maisons et Villas,À Louer,400,2,7,Sfax
https://www.tayara.tn/item/6751705d041535433b44121e/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/terrain_route_de_Menzel_Chaker_km_65/,"terrain route de Menzel Chaker km 6,5",400000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66f7fc87b3c14db342db8c19/Terrains%20et%20Fermes/Sfax/Route_GREMDA/_vendre_terrain_965_m_usage_industriel_Route_gremda_km_9/,À vendre terrain 965 m² à usage industriel à Route gremda km 9,170000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66aa3885818fb4b520b0f752/Terrains%20et%20Fermes/Sfax/Route_Mehdia/_13_6152_20_/,"للبيع 13 زيتونة مساحة 6152 م² رسم عقاري بطريق المهدية كم 20, مباشرة على الطريق الرئيسي",240000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66aa5bde818fb4b520b13e37/Terrains%20et%20Fermes/Sfax/ROUTE_SALTANIA/_vendre_terrain_4205_m_Route_saltnia_km_55/,À vendre terrain 420.5 m² Route saltnia km 5.5,95000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/667e878e9b82ea14d254eeac/Terrains%20et%20Fermes/Sfax/Route_El_Ain/_vendre_terrain_R2_avec_maison_dmolir_1314m_Route_El_Ain_klm_25_zanket_hsairi/,"À vendre terrain R+2 avec maison à démolir 1314m² à Route El Ain klm 2.5 ,zanket hsairi",638000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/668bf641528ebd3c62119bbe/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_El_Ain/_vendre_local_commercial_ou_bureautique_Route_el_Ain_km_1sur_la_route_principale/,"À vendre local commercial ou bureautique à Route el Ain km 1,sur la route principale",N/A,"Magasins, Commerces et Locaux industriels",À Vendre,N/A,N/A,1,Sfax
https://www.tayara.tn/item/66f56b75b3c14db342d9b39d/Maisons%20et%20Villas/Sfax/Route_Mehdia/_vendre_appartement_S3_1er_tage_rsidence_prive_route_Mahdia_km_5_/,À vendre appartement S+3 1er étage 👉résidence privée à route Mahdia km 5 (مركز بشة),230000,Maisons et Villas,À Vendre,220,1,4,Sfax
https://www.tayara.tn/item/66d9cdd7e2f0c13af83dc1d2/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/_vendre_terrain_2259m_route_manzel_chaker_km_12_/,"À vendre terrain 2259m² à route manzel chaker km 12 ""طريق بشكة """,110000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/673b151c0d8480a1e011350b/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Sfax/Local_louer_159m_Ceinture_Bourguiba_km_3_entre_sidi_mansour_et_saltnia_/,Local à louer 159m² Ceinture Bourguiba km 3 entre sidi mansour et saltnia,1500,"Magasins, Commerces et Locaux industriels",À Louer,159,1,1,Sfax
https://www.tayara.tn/item/670fa8fc4fca0ca2a8ab70a4/Terrains%20et%20Fermes/Sfax/Route_Tunis/Terrain_cltur_688m_studio_inachev_titre_foncier_Route_tunis_km_10cit_ons/,Terrain clôturé 688m²+ studio inachevé titre foncier à Route tunis km 10(cité ons),135000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67508e5a0d8480a1e01cd441/Appartements/Sfax/Route_MHARZA/Appartement_2_chambres_Cit_El_Habib_Sfax/,Appartement 2 chambres à Cité El Habib Sfax,520,Appartements,À Louer,80,1,2,Sfax
https://www.tayara.tn/item/675076793c20a99fb55e728f/Maisons%20et%20Villas/Sfax/Route_TANIOUR/STUDI_S2/,STUDI S+2,450,Maisons et Villas,À Louer,70,1,3,Sfax
https://www.tayara.tn/item/6750607f041535433b43ac0f/Maisons%20et%20Villas/Sfax/Menzel_Chaker/Villa_vendre/,Villa à vendre,N/A,Maisons et Villas,À Vendre,140,1,4,Sfax
https://www.tayara.tn/item/675049173c20a99fb55e560e/Terrains%20et%20Fermes/Sfax/Route_El_Ain/_1850_12_/,أرض للبيع 1850 متر طريق العين كم 12 موقع ممتاز,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675048b13c20a99fb55e55dd/Maisons%20et%20Villas/Sfax/Route_El_Afrane/villa_vendre_/,villa à vendre,420000,Maisons et Villas,À Vendre,870,1,2,Sfax
https://www.tayara.tn/item/675042fb0d8480a1e01ca692/Terrains%20et%20Fermes/Sfax/Route_de_GABES/_/,أرض للبيع بصفاقس,123,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674853ca3c20a99fb55b0b4a/Terrains%20et%20Fermes/Sfax/Route_GREMDA/A_vendre_terrain_fait_le_coin_avec_deux_entre_a_AFH_a_Sfax_Route_de_Gremda_/,"A vendre terrain fait le coin avec deux entrée ""شرقي قبلي "" a AFH a Sfax ( Route de Gremda)",230000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/675039e93c20a99fb55e4df9/Appartements/Sfax/Route_El_Afrane/Appartement_S3_avec_4me_chambre_sur_le_toit_spacieux_et_bien_entretenu_Sfax_21690660/,Appartement S+3 (avec 4éme chambre sur le toit) spacieux et bien entretenu à Sfax (21690660),210000,Appartements,À Vendre,150,2,5,Sfax
https://www.tayara.tn/item/6750353e3c20a99fb55e4af1/Maisons%20et%20Villas/Sfax/Thyna/maison_vendre_/,maison à vendre منزل للبيع,70000,Maisons et Villas,À Vendre,1,1,3,Sfax
https://www.tayara.tn/item/675032eb041535433b4390f5/Appartements/Sfax/Sfax/appartement_a_louer_a_soukra_machtel3_/,appartement a louer a soukra machtel3,850,Appartements,À Louer,125,2,4,Sfax
https://www.tayara.tn/item/673b35423c20a99fb55307ab/Maisons%20et%20Villas/Sfax/Route_MHARZA/Promoteurs_particuliers_investisseurs_cela_vous_intresse_/,"Promoteurs, particuliers, investisseurs cela vous intéresse",N/A,Maisons et Villas,À Vendre,N/A,3,12,Sfax
https://www.tayara.tn/item/6750132a3c20a99fb55e34ed/Terrains%20et%20Fermes/Sfax/Route_de_GABES/des_lots_Ain_fallet/,des lots à Ain fallet,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
