link,title,price,category,transaction_type,surface_area,num_bathrooms,num_bedrooms,gouvernement
https://www.tayara.tn/item/675c4da7f39faeaa98b85c09/Terrains%20et%20Fermes/Nabeul/Klibia/_/,ارض للبيع مطلة على البحر في قليبية البيضاء,110000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675c4d98f39faeaa98b85be7/Maisons%20et%20Villas/Nabeul/Menzel_Temime/Deux_maisons_vendre_Mz_Tamim_/,Deux maisons à vendre à Mz Tamim,250,Maisons et Villas,À Vendre,90,3,4,Nabeul
https://www.tayara.tn/item/675c4ba5f39faeaa98b8581a/Maisons%20et%20Villas/Nabeul/Hammamet/Av_maison_arabe_255m_pas_loin_de_Hammamet_99202001/,Av maison arabe 255m pas loin de Hammamet 99202001,95000,Maisons et Villas,À Vendre,255,2,3,Nabeul
https://www.tayara.tn/item/675c49faf39faeaa98b854e5/Appartements/Nabeul/Mrezga/location_annuelle_1r_tage_de_villa_S2_Vide_dans_un_endroit_calme_et_scuris_AFH2_Mrezga_Nabeul_/,location annuelle : 1ér étage de villa S+2 Vide dans un endroit calme et sécurisé à AFH2 Mrezga Nabeul,950,Appartements,À Louer,120,2,2,Nabeul
https://www.tayara.tn/item/675c49b6f39faeaa98b8547b/Maisons%20et%20Villas/Nabeul/Bni_Khiar/dar_arbi_en_bon_tat_/,dar arbi en bon état,185000,Maisons et Villas,À Vendre,230,1,4,Nabeul
https://www.tayara.tn/item/675c490af39faeaa98b85368/Appartements/Nabeul/Mrezga/location_annuelle_2me_tage_de_villa_S2_Vide_dans_un_endroit_calme_et_scuris_AFH2_Mrezga_Nabeul_/,location annuelle : 2éme étage de villa S+2 Vide dans un endroit calme et sécurisé à AFH2 Mrezga Nabeul,850,Appartements,À Louer,120,2,2,Nabeul
https://www.tayara.tn/item/675c48a6f39faeaa98b852a7/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Nabeul/Dar_Chabane_El_Fehri/Deux_garages_A_Louer_superficie_50_m2_X_2/,Deux garages A Louer superficie 50 m2 X 2,N/A,"Magasins, Commerces et Locaux industriels",À Louer,100,2,1,Nabeul
https://www.tayara.tn/item/67123a5e4fca0ca2a8ad5693/Terrains%20et%20Fermes/Nabeul/Klibia/Terrain_50_mtres_plage_Ain_Grinz_Kelibia_/,Terrain à 50 mètres plage Ain Grinz Kelibia,140000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675c474ef39faeaa98b85058/Maisons%20et%20Villas/Nabeul/Soliman/A_vendre_magnifique_villa_Duplex_a_3_maisons_et_un_local_commercial/,A vendre magnifique villa Duplex a 3 maisons et un local commercial,N/A,Maisons et Villas,À Vendre,550,4,9,Nabeul
https://www.tayara.tn/item/675995f38729cead59eb06e8/Appartements/Nabeul/Hammamet_Nord/Appartement_S3_vendre_HAMMAMET_NORD_/,Appartement S3 à vendre à HAMMAMET NORD,650000,Appartements,À Vendre,150,2,1,Nabeul
https://www.tayara.tn/item/675ae9ecb5e4ab395e78f1ec/Terrains%20et%20Fermes/Nabeul/Klibia/_/,ارض مطلة على البحر في سيدي منصور قليبية مع شهادة ملكية,160000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675ae7e58729cead59ebcd7f/Autres%20Immobiliers/Nabeul/Klibia/_/,قرجات في وسط لبلاد قليبية بسوم خيالي,149999,Autres Immobiliers,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/6759bd268729cead59eb289e/Appartements/Nabeul/Klibia/_/,شقق فخمة في جنان المنصورة مع شهادة ملكية,185000,Appartements,À Vendre,,1,2,Nabeul
https://www.tayara.tn/item/675ae8bab5e4ab395e78f0d9/Terrains%20et%20Fermes/Nabeul/Klibia/_/,تقسيم في قليبية بسوم خيالي مع امكانية التقسيط,25000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675aed6e8729cead59ebd2d6/Terrains%20et%20Fermes/Nabeul/Klibia/_85_2_500_/,ب 85 مليون فقط تشري 2 مراجع و 500 متر في قليبية و بشهادة ملكية فردية,84999,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/66bb31b1d0aad51c75f1b445/Maisons%20et%20Villas/Nabeul/Hammamet/A_vendre_une_belle_maison_S2_situe_aux_environs_de_Hammamet_5mn_en_voiture_de_la_ville_10mn_de_la_plage_/,"A vendre une belle maison S+2 située aux environs de Hammamet - 5mn en voiture de la ville ,10mn de la plage",240000,Maisons et Villas,À Vendre,197,1,2,Nabeul
